## Mon Sep  5 18:52:54 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_rhdhx_42 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_rhdhx_42 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_rhdhx_42/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
Bc_02948	411901.BACCAC_03055	0.0	1397.0	COG5545@1|root,COG5545@2|Bacteria,4NG2W@976|Bacteroidetes,2FNU1@200643|Bacteroidia,4AK96@815|Bacteroidaceae	976|Bacteroidetes	S	P-loop ATPase and inactivated derivatives	-	-	-	-	-	-	-	-	-	-	-	-	DUF3874,VirE,VirE_N
Bc_02949	411901.BACCAC_03056	4.25e-294	801.0	COG3876@1|root,COG3876@2|Bacteria,4NEXD@976|Bacteroidetes,2FN5Q@200643|Bacteroidia,4AKQ9@815|Bacteroidaceae	976|Bacteroidetes	S	protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	DUF1343
Bc_02950	411901.BACCAC_03057	2.41e-129	367.0	COG1713@1|root,COG1713@2|Bacteria,4NP01@976|Bacteroidetes,2FSH5@200643|Bacteroidia,4AMMW@815|Bacteroidaceae	976|Bacteroidetes	H	Psort location Cytoplasmic, score 8.96	-	-	-	ko:K06950	-	-	-	-	ko00000	-	-	-	HD
Bc_02951	411901.BACCAC_03058	0.0	1717.0	COG1452@1|root,COG1452@2|Bacteria,4NFWD@976|Bacteroidetes,2FM9F@200643|Bacteroidia,4AKB7@815|Bacteroidaceae	976|Bacteroidetes	M	Psort location OuterMembrane, score 9.49	-	-	-	-	-	-	-	-	-	-	-	-	-
Bc_02952	411901.BACCAC_03059	6.43e-166	462.0	COG0692@1|root,COG0692@2|Bacteria,4NE2B@976|Bacteroidetes,2FM57@200643|Bacteroidia,4AMXR@815|Bacteroidaceae	976|Bacteroidetes	L	Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine	ung	GO:0003674,GO:0003824,GO:0004844,GO:0006139,GO:0006259,GO:0006281,GO:0006284,GO:0006285,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016787,GO:0016798,GO:0016799,GO:0019104,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0097506,GO:0097510,GO:0140097,GO:1901360	3.2.2.27	ko:K03648	ko03410,ko05340,map03410,map05340	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	UDG
Bc_02953	411901.BACCAC_03060	1.39e-259	710.0	COG2502@1|root,COG2502@2|Bacteria,4NFZA@976|Bacteroidetes,2FMP0@200643|Bacteroidia,4AMU4@815|Bacteroidaceae	976|Bacteroidetes	E	Psort location Cytoplasmic, score 10.00	asnA	-	6.3.1.1	ko:K01914	ko00250,ko00460,ko01100,ko01110,ko01230,map00250,map00460,map01100,map01110,map01230	-	R00483	RC00010	ko00000,ko00001,ko01000	-	-	-	AsnA
Bc_02955	411901.BACCAC_03063	9.22e-287	783.0	COG0582@1|root,COG0582@2|Bacteria,4NI5P@976|Bacteroidetes,2G04I@200643|Bacteroidia,4AN43@815|Bacteroidaceae	976|Bacteroidetes	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Arm-DNA-bind_5,Phage_int_SAM_5,Phage_integrase
Bc_02956	411901.BACCAC_03066	7.14e-133	376.0	COG0250@1|root,COG0250@2|Bacteria,4NUFS@976|Bacteroidetes,2FPHC@200643|Bacteroidia,4AQZZ@815|Bacteroidaceae	976|Bacteroidetes	K	Transcription termination factor nusG	-	-	-	-	-	-	-	-	-	-	-	-	NusG
Bc_02957	411901.BACCAC_03067	0.0	1263.0	COG1086@1|root,COG1086@2|Bacteria,4NERY@976|Bacteroidetes,2FMAA@200643|Bacteroidia,4AKGY@815|Bacteroidaceae	976|Bacteroidetes	GM	Polysaccharide biosynthesis protein	wbpM	-	-	-	-	-	-	-	-	-	-	-	CoA_binding_3,Polysacc_synt_2
Bc_02958	411901.BACCAC_03068	6.36e-314	855.0	COG1004@1|root,COG1004@2|Bacteria,4NE00@976|Bacteroidetes,2FMZ9@200643|Bacteroidia,4AM97@815|Bacteroidaceae	976|Bacteroidetes	C	Belongs to the UDP-glucose GDP-mannose dehydrogenase family	ugd	-	1.1.1.22	ko:K00012	ko00040,ko00053,ko00520,ko01100,map00040,map00053,map00520,map01100	M00014,M00129,M00361,M00362	R00286	RC00291	ko00000,ko00001,ko00002,ko01000	-	-	-	UDPG_MGDP_dh,UDPG_MGDP_dh_C,UDPG_MGDP_dh_N
Bc_02959	411901.BACCAC_03069	7.79e-262	716.0	COG0451@1|root,COG0451@2|Bacteria,4NEKA@976|Bacteroidetes,2FMUU@200643|Bacteroidia,4AKEV@815|Bacteroidaceae	976|Bacteroidetes	M	NAD dependent epimerase dehydratase family	-	-	-	-	-	-	-	-	-	-	-	-	Epimerase,GDP_Man_Dehyd
Bc_02960	411901.BACCAC_03070	1.47e-54	170.0	2BHSX@1|root,32BWI@2|Bacteria,4PMFV@976|Bacteroidetes,2FZKZ@200643|Bacteroidia,4AUXY@815|Bacteroidaceae	976|Bacteroidetes	S	Transposase IS66 family	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_IS66
Bc_02963	411901.BACCAC_03074	1.62e-195	543.0	COG3274@1|root,COG3274@2|Bacteria,4NW0Q@976|Bacteroidetes,2FVBV@200643|Bacteroidia,4AUWT@815|Bacteroidaceae	976|Bacteroidetes	S	Acyltransferase family	-	-	-	-	-	-	-	-	-	-	-	-	Acyl_transf_3
Bc_02964	411901.BACCAC_03075	8.95e-311	850.0	COG2244@1|root,COG2244@2|Bacteria,4PJ9I@976|Bacteroidetes,2FXJT@200643|Bacteroidia,4ATUV@815|Bacteroidaceae	976|Bacteroidetes	S	Polysaccharide biosynthesis protein	-	-	-	-	-	-	-	-	-	-	-	-	Polysacc_synt_3
Bc_02966	411901.BACCAC_03077	1.33e-253	694.0	COG4641@1|root,COG4641@2|Bacteria,4NX3U@976|Bacteroidetes,2FUYS@200643|Bacteroidia,4ASAJ@815|Bacteroidaceae	976|Bacteroidetes	S	Glycosyl transferases group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_2
Bc_02967	411901.BACCAC_03078	5.28e-189	525.0	COG1208@1|root,COG1208@2|Bacteria,4NG3V@976|Bacteroidetes,2FMH2@200643|Bacteroidia,4ANN2@815|Bacteroidaceae	976|Bacteroidetes	JM	COG1208 Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis translation initiation factor 2B, gamma epsilon subunits (eIF-2Bgamma eIF-2Bepsilon)	rfbF	-	2.7.7.33	ko:K00978	ko00500,ko00520,ko01100,map00500,map00520,map01100	-	R00956	RC00002	ko00000,ko00001,ko01000	-	-	-	NTP_transferase
Bc_02968	411901.BACCAC_03079	6e-95	276.0	COG1898@1|root,COG1898@2|Bacteria	2|Bacteria	M	dTDP-4-dehydrorhamnose 3,5-epimerase activity	-	-	1.1.1.367	ko:K19068	-	-	-	-	ko00000,ko01000	-	-	-	FdtA
Bc_02969	411901.BACCAC_03080	1.26e-273	746.0	COG0451@1|root,COG0451@2|Bacteria,4NFHJ@976|Bacteroidetes,2FQTM@200643|Bacteroidia,4ANGS@815|Bacteroidaceae	976|Bacteroidetes	M	Polysaccharide biosynthesis protein	rfbG	-	4.2.1.45	ko:K01709	ko00520,map00520	-	R02426	RC00402	ko00000,ko00001,ko01000	-	-	-	GDP_Man_Dehyd
Bc_02972	411901.BACCAC_03083	5.61e-223	614.0	COG1087@1|root,COG1087@2|Bacteria	2|Bacteria	M	UDP-glucose 4-epimerase activity	galE	-	5.1.3.2	ko:K01784	ko00052,ko00520,ko01100,map00052,map00520,map01100	M00361,M00362,M00632	R00291,R02984	RC00289	ko00000,ko00001,ko00002,ko01000	-	-	-	Epimerase
Bc_02973	411901.BACCAC_03084	1.44e-230	633.0	COG1216@1|root,COG1216@2|Bacteria,4P0UT@976|Bacteroidetes,2FSK3@200643|Bacteroidia,4ATWA@815|Bacteroidaceae	976|Bacteroidetes	S	Glycosyl transferase, family 2	-	-	-	-	-	-	-	-	-	-	-	-	-
Bc_02974	411901.BACCAC_03085	4.64e-296	807.0	COG1086@1|root,COG1086@2|Bacteria,4NFXY@976|Bacteroidetes,2FPKU@200643|Bacteroidia,4AP1R@815|Bacteroidaceae	976|Bacteroidetes	GM	Polysaccharide biosynthesis protein	-	-	-	-	-	-	-	-	-	-	-	-	Polysacc_synt_2
Bc_02975	411901.BACCAC_03086	7.34e-140	394.0	COG0494@1|root,COG0494@2|Bacteria,4NNGW@976|Bacteroidetes,2FXKV@200643|Bacteroidia,4ATW5@815|Bacteroidaceae	976|Bacteroidetes	L	NUDIX domain	-	-	-	-	-	-	-	-	-	-	-	-	NUDIX
Bc_02976	411901.BACCAC_03087	2.73e-286	780.0	COG0399@1|root,COG0399@2|Bacteria,4NFQ8@976|Bacteroidetes,2FMKJ@200643|Bacteroidia,4ANKY@815|Bacteroidaceae	976|Bacteroidetes	E	Belongs to the DegT DnrJ EryC1 family	pseC	-	-	-	-	-	-	-	-	-	-	-	DegT_DnrJ_EryC1
Bc_02977	411901.BACCAC_03088	2.25e-265	725.0	COG0517@1|root,COG1208@1|root,COG0517@2|Bacteria,COG1208@2|Bacteria,4NFDB@976|Bacteroidetes,2FPXJ@200643|Bacteroidia,4AVTD@815|Bacteroidaceae	976|Bacteroidetes	M	Nucleotidyl transferase	gmhB	-	2.7.7.71	ko:K15669	ko00540,map00540	-	R09772	RC00002	ko00000,ko00001,ko01000	-	-	-	CBS,NTP_transferase
Bc_02978	411901.BACCAC_03089	5.17e-312	848.0	COG0438@1|root,COG0438@2|Bacteria	2|Bacteria	M	transferase activity, transferring glycosyl groups	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4,Glyco_trans_4_2,Glyco_transf_4,Glycos_transf_1
Bc_02979	411901.BACCAC_03090	3.55e-239	655.0	COG3307@1|root,COG3307@2|Bacteria,4NF1G@976|Bacteroidetes,2FMHQ@200643|Bacteroidia,4AWET@815|Bacteroidaceae	976|Bacteroidetes	M	TupA-like ATPgrasp	-	-	-	-	-	-	-	-	-	-	-	-	ATPgrasp_TupA
Bc_02980	411901.BACCAC_03092	1.2e-190	529.0	COG1922@1|root,COG1922@2|Bacteria	2|Bacteria	M	lipopolysaccharide N-acetylmannosaminouronosyltransferase activity	tagA	-	2.4.1.187	ko:K05946	ko05111,map05111	-	-	-	ko00000,ko00001,ko01000,ko01003	-	GT26	-	Glyco_tran_WecB
Bc_02981	411901.BACCAC_03093	3.29e-282	770.0	COG2843@1|root,COG2843@2|Bacteria	2|Bacteria	M	Bacterial capsule synthesis protein PGA_cap	capA	-	-	ko:K06990,ko:K07282	-	-	-	-	ko00000,ko04812	-	-	-	Memo,PGA_cap
Bc_02982	411901.BACCAC_03094	2.75e-131	373.0	COG0110@1|root,COG0110@2|Bacteria,4P3UY@976|Bacteroidetes,2FU5K@200643|Bacteroidia,4ARTN@815|Bacteroidaceae	976|Bacteroidetes	S	Bacterial transferase hexapeptide repeat protein	-	-	-	-	-	-	-	-	-	-	-	-	Hexapep,Hexapep_2
Bc_02983	411901.BACCAC_03095	7.12e-302	820.0	COG3919@1|root,COG3919@2|Bacteria,4NMVY@976|Bacteroidetes,2FS4C@200643|Bacteroidia,4ATUG@815|Bacteroidaceae	976|Bacteroidetes	S	ATP-grasp domain	-	-	-	-	-	-	-	-	-	-	-	-	ATP-grasp_3,CPSase_L_D2,Dala_Dala_lig_C
Bc_02984	411901.BACCAC_03096	6.05e-220	605.0	COG0451@1|root,COG0451@2|Bacteria,4P2HX@976|Bacteroidetes,2FRXH@200643|Bacteroidia,4APBB@815|Bacteroidaceae	976|Bacteroidetes	M	Male sterility protein	-	-	5.1.3.2	ko:K01784	ko00052,ko00520,ko01100,map00052,map00520,map01100	M00361,M00362,M00632	R00291,R02984	RC00289	ko00000,ko00001,ko00002,ko01000	-	-	-	Epimerase
Bc_02986	411901.BACCAC_03098	1.7e-168	469.0	COG2120@1|root,COG2120@2|Bacteria,4NGK3@976|Bacteroidetes,2FR76@200643|Bacteroidia,4APJ3@815|Bacteroidaceae	976|Bacteroidetes	S	GlcNAc-PI de-N-acetylase	-	-	-	-	-	-	-	-	-	-	-	-	PIG-L
Bc_02987	411901.BACCAC_03099	3.87e-161	450.0	COG2148@1|root,COG2148@2|Bacteria,4NNHR@976|Bacteroidetes,2FT7W@200643|Bacteroidia,4ARAN@815|Bacteroidaceae	976|Bacteroidetes	M	Bacterial sugar transferase	-	-	-	-	-	-	-	-	-	-	-	-	Bac_transf
Bc_02988	411901.BACCAC_03100	7.22e-170	473.0	COG2120@1|root,COG2120@2|Bacteria,4NGK3@976|Bacteroidetes,2FR76@200643|Bacteroidia,4APJ3@815|Bacteroidaceae	976|Bacteroidetes	S	GlcNAc-PI de-N-acetylase	-	-	-	-	-	-	-	-	-	-	-	-	PIG-L
Bc_02989	411901.BACCAC_03101	4.19e-146	411.0	COG0662@1|root,COG0662@2|Bacteria,4P3J5@976|Bacteroidetes,2G2KU@200643|Bacteroidia,4AW0G@815|Bacteroidaceae	976|Bacteroidetes	G	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	-
Bc_02990	411901.BACCAC_03102	6.72e-78	231.0	2BTJ7@1|root,32NRS@2|Bacteria,4P9V0@976|Bacteroidetes,2FZ1F@200643|Bacteroidia,4AUEX@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bc_02991	411901.BACCAC_03103	3.44e-39	130.0	2A8R3@1|root,30XTR@2|Bacteria,4PBCF@976|Bacteroidetes,2FYUT@200643|Bacteroidia,4AUIZ@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bc_02992	411901.BACCAC_03104	2.34e-265	727.0	COG1089@1|root,COG1089@2|Bacteria,4NEB6@976|Bacteroidetes,2FMUP@200643|Bacteroidia,4AKHE@815|Bacteroidaceae	976|Bacteroidetes	M	Catalyzes the conversion of GDP-D-mannose to GDP-4- dehydro-6-deoxy-D-mannose	gmd	-	4.2.1.47	ko:K01711	ko00051,ko00520,ko01100,map00051,map00520,map01100	-	R00888	RC00402	ko00000,ko00001,ko01000	-	-	-	GDP_Man_Dehyd
Bc_02993	411901.BACCAC_03105	4.06e-270	738.0	COG0451@1|root,COG0451@2|Bacteria,4NDV4@976|Bacteroidetes,2FNA5@200643|Bacteroidia,4ANIQ@815|Bacteroidaceae	976|Bacteroidetes	GM	Catalyzes the two-step NADP-dependent conversion of GDP- 4-dehydro-6-deoxy-D-mannose to GDP-fucose, involving an epimerase and a reductase reaction	fcl	-	1.1.1.271	ko:K02377	ko00051,ko00520,ko01100,map00051,map00520,map01100	-	R05692	RC01014	ko00000,ko00001,ko01000	-	-	-	Epimerase
Bc_02994	411901.BACCAC_03106	3.66e-183	510.0	COG1596@1|root,COG1596@2|Bacteria,4NNJT@976|Bacteroidetes,2FNYD@200643|Bacteroidia,4AKVB@815|Bacteroidaceae	976|Bacteroidetes	M	COG1596 Periplasmic protein involved in polysaccharide export	-	-	-	ko:K01991	ko02026,map02026	-	-	-	ko00000,ko00001,ko02000	1.B.18	-	-	Poly_export,SLBB
Bc_02995	411901.BACCAC_03107	0.0	1518.0	COG0489@1|root,COG3206@1|root,COG0489@2|Bacteria,COG3206@2|Bacteria,4NEXU@976|Bacteroidetes,2FM9K@200643|Bacteroidia,4AKKD@815|Bacteroidaceae	976|Bacteroidetes	DM	Chain length determinant protein	-	-	-	-	-	-	-	-	-	-	-	-	AAA_31,CbiA,GNVR,Wzz
Bc_02996	411901.BACCAC_03108	1.03e-147	416.0	2AFJM@1|root,315KH@2|Bacteria,4PJS7@976|Bacteroidetes,2FSW2@200643|Bacteroidia,4AR6F@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bc_02997	411901.BACCAC_03109	0.0	1937.0	COG2605@1|root,COG2605@2|Bacteria,4NHF2@976|Bacteroidetes,2FMWG@200643|Bacteroidia,4AP97@815|Bacteroidaceae	976|Bacteroidetes	S	GHMP kinase, N-terminal domain protein	fkp	-	-	-	-	-	-	-	-	-	-	-	Fucokinase,GHMP_kinases_C,GHMP_kinases_N
Bc_02998	411901.BACCAC_03110	5.46e-160	448.0	COG0637@1|root,COG0637@2|Bacteria,4NJS1@976|Bacteroidetes,2FN13@200643|Bacteroidia,4AK6M@815|Bacteroidaceae	976|Bacteroidetes	S	HAD hydrolase, family IA, variant 3	yfbT	-	-	-	-	-	-	-	-	-	-	-	HAD_2
Bc_02999	411901.BACCAC_03111	1.03e-111	321.0	2ABEY@1|root,310VV@2|Bacteria,4PFHU@976|Bacteroidetes,2FS8F@200643|Bacteroidia,4AQPF@815|Bacteroidaceae	976|Bacteroidetes	S	Domain of unknown function (DUF5035)	-	-	-	-	-	-	-	-	-	-	-	-	DUF5035
Bc_03000	411901.BACCAC_03112	0.0	889.0	COG0166@1|root,COG0166@2|Bacteria,4NDV0@976|Bacteroidetes,2FP20@200643|Bacteroidia,4AKGG@815|Bacteroidaceae	976|Bacteroidetes	G	Belongs to the GPI family	pgi	-	5.3.1.9	ko:K01810	ko00010,ko00030,ko00500,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00030,map00500,map00520,map01100,map01110,map01120,map01130,map01200	M00001,M00004,M00114	R02739,R02740,R03321	RC00376,RC00563	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	PGI
Bc_03001	411901.BACCAC_03113	1.85e-241	663.0	COG0240@1|root,COG0240@2|Bacteria,4NF4R@976|Bacteroidetes,2FND2@200643|Bacteroidia,4AN1M@815|Bacteroidaceae	976|Bacteroidetes	I	Glycerol-3-phosphate dehydrogenase	gpsA	-	1.1.1.94	ko:K00057	ko00564,ko01110,map00564,map01110	-	R00842,R00844	RC00029	ko00000,ko00001,ko01000	-	-	-	NAD_Gly3P_dh_C,NAD_Gly3P_dh_N
Bc_03002	411901.BACCAC_03114	0.0	1151.0	COG1190@1|root,COG1190@2|Bacteria,4NDZN@976|Bacteroidetes,2FMXC@200643|Bacteroidia,4ANTX@815|Bacteroidaceae	976|Bacteroidetes	J	Belongs to the class-II aminoacyl-tRNA synthetase family	lysS	-	6.1.1.6	ko:K04567	ko00970,map00970	M00359,M00360	R03658	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	DUF4332,tRNA-synt_2,tRNA_anti-codon
Bc_03003	411901.BACCAC_03115	5.93e-310	847.0	COG0534@1|root,COG0534@2|Bacteria,4NDUF@976|Bacteroidetes,2FMX6@200643|Bacteroidia,4ANF0@815|Bacteroidaceae	976|Bacteroidetes	V	Psort location CytoplasmicMembrane, score 10.00	-	-	-	-	-	-	-	-	-	-	-	-	MatE
Bc_03004	411901.BACCAC_03116	7.12e-254	696.0	COG0845@1|root,COG0845@2|Bacteria,4NE7P@976|Bacteroidetes,2FPFR@200643|Bacteroidia,4AN65@815|Bacteroidaceae	976|Bacteroidetes	M	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family	-	-	-	-	-	-	-	-	-	-	-	-	Biotin_lipoyl_2,HlyD_3
Bc_03005	411901.BACCAC_03117	0.0	1991.0	COG0841@1|root,COG0841@2|Bacteria,4NDZG@976|Bacteroidetes,2FMG1@200643|Bacteroidia,4AKP8@815|Bacteroidaceae	976|Bacteroidetes	V	Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family	-	-	-	-	-	-	-	-	-	-	-	-	ACR_tran
Bc_03006	411901.BACCAC_03118	0.0	882.0	COG1538@1|root,COG1538@2|Bacteria,4NFTV@976|Bacteroidetes,2FMYV@200643|Bacteroidia,4API6@815|Bacteroidaceae	976|Bacteroidetes	MU	Psort location OuterMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	OEP
Bc_03007	411901.BACCAC_03119	4.8e-108	310.0	2DX6B@1|root,343K5@2|Bacteria,4P5U0@976|Bacteroidetes,2FUD8@200643|Bacteroidia,4AS2H@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bc_03008	411901.BACCAC_03120	1.74e-175	489.0	COG1120@1|root,COG1120@2|Bacteria,4NG1Q@976|Bacteroidetes,2FMCI@200643|Bacteroidia,4AKU8@815|Bacteroidaceae	976|Bacteroidetes	HP	COG1120 ABC-type cobalamin Fe3 -siderophores transport systems, ATPase components	-	-	3.6.3.34	ko:K02013	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.14	-	-	ABC_tran
Bc_03009	411901.BACCAC_03121	7.1e-229	632.0	COG0609@1|root,COG0609@2|Bacteria,4NEDU@976|Bacteroidetes,2FNDK@200643|Bacteroidia,4AMQ9@815|Bacteroidaceae	976|Bacteroidetes	P	Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily	btuC	-	-	ko:K02015	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	FecCD
Bc_03010	411476.BACOVA_03270	4.87e-242	669.0	COG0614@1|root,COG0614@2|Bacteria,4NH9F@976|Bacteroidetes,2FMDS@200643|Bacteroidia,4AKTH@815|Bacteroidaceae	976|Bacteroidetes	P	COG0614 ABC-type Fe3 -hydroxamate transport system, periplasmic component	-	-	-	ko:K02016	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	Peripla_BP_2
Bc_03011	411901.BACCAC_03124	0.0	1353.0	COG4206@1|root,COG4206@2|Bacteria,4NED9@976|Bacteroidetes,2FNSZ@200643|Bacteroidia,4AMUF@815|Bacteroidaceae	976|Bacteroidetes	H	COG4206 Outer membrane cobalamin receptor protein	-	-	-	-	-	-	-	-	-	-	-	-	Plug,TonB_dep_Rec
Bc_03012	411901.BACCAC_03125	1.85e-287	784.0	COG3391@1|root,COG3391@2|Bacteria,4NESV@976|Bacteroidetes,2FNUJ@200643|Bacteroidia,4AP1C@815|Bacteroidaceae	976|Bacteroidetes	S	amine dehydrogenase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
Bc_03013	411901.BACCAC_03126	0.0	899.0	COG3291@1|root,COG3291@2|Bacteria,4NF2V@976|Bacteroidetes,2FM9X@200643|Bacteroidia,4AKFS@815|Bacteroidaceae	976|Bacteroidetes	S	non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	PKD_3
Bc_03014	411901.BACCAC_03127	0.0	863.0	COG3292@1|root,COG3292@2|Bacteria,4NJ88@976|Bacteroidetes,2FRCS@200643|Bacteroidia,4AKDP@815|Bacteroidaceae	976|Bacteroidetes	T	Two component regulator propeller	-	-	-	-	-	-	-	-	-	-	-	-	DUF4988,DUF5074,PKD_3
Bc_03015	411901.BACCAC_03128	0.0	1800.0	COG4206@1|root,COG4206@2|Bacteria,4NZWI@976|Bacteroidetes,2G0AR@200643|Bacteroidia,4AV42@815|Bacteroidaceae	976|Bacteroidetes	H	Psort location OuterMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	CarbopepD_reg_2,OMP_b-brl_3
Bc_03016	411901.BACCAC_03129	4.7e-150	422.0	COG0283@1|root,COG0283@2|Bacteria,4NPB5@976|Bacteroidetes,2FN26@200643|Bacteroidia,4AM6G@815|Bacteroidaceae	976|Bacteroidetes	F	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	Cytidylate_kin2
Bc_03017	411901.BACCAC_03130	0.0	1056.0	COG0569@1|root,COG2985@1|root,COG0569@2|Bacteria,COG2985@2|Bacteria,4NEBW@976|Bacteroidetes,2FMDF@200643|Bacteroidia,4AKJA@815|Bacteroidaceae	976|Bacteroidetes	P	Psort location CytoplasmicMembrane, score 10.00	-	-	-	ko:K07085	-	-	-	-	ko00000	2.A.81	-	-	Asp-Al_Ex,TrkA_C
Bc_03018	411901.BACCAC_03131	0.0	1257.0	COG1884@1|root,COG1884@2|Bacteria,4NDVE@976|Bacteroidetes,2FM0R@200643|Bacteroidia,4AMKH@815|Bacteroidaceae	976|Bacteroidetes	I	methylmalonyl-CoA mutase small subunit	mutA	-	5.4.99.2	ko:K01847	ko00280,ko00630,ko00640,ko00720,ko01100,ko01120,ko01200,map00280,map00630,map00640,map00720,map01100,map01120,map01200	M00373,M00376,M00741	R00833	RC00395	ko00000,ko00001,ko00002,ko01000	-	-	-	MM_CoA_mutase
Bc_03019	411901.BACCAC_03132	0.0	1417.0	COG1884@1|root,COG2185@1|root,COG1884@2|Bacteria,COG2185@2|Bacteria,4NFS0@976|Bacteroidetes,2FNWM@200643|Bacteroidia,4AMCS@815|Bacteroidaceae	976|Bacteroidetes	I	Psort location Cytoplasmic, score 8.96	mutB	-	5.4.99.2	ko:K01847	ko00280,ko00630,ko00640,ko00720,ko01100,ko01120,ko01200,map00280,map00630,map00640,map00720,map01100,map01120,map01200	M00373,M00376,M00741	R00833	RC00395	ko00000,ko00001,ko00002,ko01000	-	-	-	B12-binding,MM_CoA_mutase
Bc_03020	411901.BACCAC_03133	0.0	1425.0	COG0550@1|root,COG0550@2|Bacteria,4NE6R@976|Bacteroidetes,2FN9D@200643|Bacteroidia,4AK93@815|Bacteroidaceae	976|Bacteroidetes	L	COG0550 Topoisomerase IA	topB	-	5.99.1.2	ko:K03169	-	-	-	-	ko00000,ko01000,ko03032	-	-	-	Topoisom_bac,Toprim
Bc_03021	411901.BACCAC_03135	0.0	865.0	COG3391@1|root,COG3391@2|Bacteria,4NIIY@976|Bacteroidetes,2FMTX@200643|Bacteroidia,4APX9@815|Bacteroidaceae	976|Bacteroidetes	S	NHL repeat	-	-	-	-	-	-	-	-	-	-	-	-	NHL,TIG
Bc_03022	411901.BACCAC_03136	0.0	2033.0	COG1629@1|root,COG1629@2|Bacteria,4NDXS@976|Bacteroidetes,2FM2D@200643|Bacteroidia,4AK7X@815|Bacteroidaceae	976|Bacteroidetes	P	TonB-linked outer membrane protein, SusC RagA family	-	-	-	-	-	-	-	-	-	-	-	-	CarbopepD_reg_2,Plug,TonB_dep_Rec
Bc_03023	411901.BACCAC_03137	0.0	1376.0	COG0614@1|root,COG0614@2|Bacteria,4NHHB@976|Bacteroidetes,2FMQ8@200643|Bacteroidia,4AKWH@815|Bacteroidaceae	976|Bacteroidetes	P	Psort location OuterMembrane, score	-	-	-	ko:K21572	-	-	-	-	ko00000,ko02000	8.A.46.1,8.A.46.3	-	-	SusD-like_3,SusD_RagB
Bc_03024	411901.BACCAC_03138	6.39e-241	662.0	28MEJ@1|root,31MVV@2|Bacteria,4NRY8@976|Bacteroidetes,2FNIG@200643|Bacteroidia,4AR23@815|Bacteroidaceae	976|Bacteroidetes	S	Domain of unknown function (DUF4361)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1735,DUF4361
