## Mon Sep  5 19:11:10 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_k4wufln6 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_k4wufln6 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_k4wufln6/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
Bu_02849	411479.BACUNI_03440	0.0	943.0	COG0477@1|root,COG2814@2|Bacteria,4NE09@976|Bacteroidetes,2G07R@200643|Bacteroidia,4AQEZ@815|Bacteroidaceae	976|Bacteroidetes	P	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family	araE	-	-	ko:K02100	-	-	-	-	ko00000,ko02000	2.A.1.1.2	-	-	Sugar_tr
Bu_02850	411479.BACUNI_03441	2.01e-203	561.0	COG2140@1|root,COG2140@2|Bacteria,4P0BQ@976|Bacteroidetes,2FRCV@200643|Bacteroidia,4AKRF@815|Bacteroidaceae	976|Bacteroidetes	G	Glucose-6-phosphate isomerase (GPI)	-	-	5.3.1.9	ko:K06859	ko00010,ko00030,ko00500,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00030,map00500,map00520,map01100,map01110,map01120,map01130,map01200	M00001,M00004,M00114	R02739,R02740,R03321	RC00376,RC00563	ko00000,ko00001,ko00002,ko01000	-	-	-	GPI
Bu_02851	411479.BACUNI_03442	0.0	1229.0	COG1482@1|root,COG1482@2|Bacteria,4NF9A@976|Bacteroidetes,2FNY1@200643|Bacteroidia,4AMYT@815|Bacteroidaceae	976|Bacteroidetes	G	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	ROK
Bu_02852	411479.BACUNI_03443	5.49e-237	650.0	COG1940@1|root,COG1940@2|Bacteria,4NKSF@976|Bacteroidetes,2FQ7G@200643|Bacteroidia,4AP2Y@815|Bacteroidaceae	976|Bacteroidetes	GK	ROK family	-	-	2.7.1.2	ko:K00845	ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200	M00001,M00549	R00299,R01600,R01786	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	ROK
Bu_02853	411479.BACUNI_03444	2.36e-141	398.0	COG2140@1|root,COG2140@2|Bacteria,4P00D@976|Bacteroidetes,2FS49@200643|Bacteroidia,4AQJ9@815|Bacteroidaceae	976|Bacteroidetes	G	Glucose-6-phosphate isomerase (GPI)	-	-	5.3.1.9	ko:K06859	ko00010,ko00030,ko00500,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00030,map00500,map00520,map01100,map01110,map01120,map01130,map01200	M00001,M00004,M00114	R02739,R02740,R03321	RC00376,RC00563	ko00000,ko00001,ko00002,ko01000	-	-	-	GPI
Bu_02854	411479.BACUNI_03445	6.5e-217	598.0	COG0662@1|root,COG2207@1|root,COG0662@2|Bacteria,COG2207@2|Bacteria,4NE6T@976|Bacteroidetes,2G2TC@200643|Bacteroidia,4AW46@815|Bacteroidaceae	976|Bacteroidetes	K	transcriptional regulator (AraC family)	rhaR_1	-	-	-	-	-	-	-	-	-	-	-	AraC_binding,Cupin_2,HTH_18
Bu_02855	411479.BACUNI_03446	3.86e-205	568.0	COG1284@1|root,COG1284@2|Bacteria,4NG9F@976|Bacteroidetes,2FP2N@200643|Bacteroidia,4AKJS@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	DUF2179,YitT_membrane
Bu_02856	411479.BACUNI_03448	1.45e-157	441.0	2C9DF@1|root,333A7@2|Bacteria,4NSB0@976|Bacteroidetes,2FMUV@200643|Bacteroidia,4AMUQ@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG19149 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	DUF3256
Bu_02857	411479.BACUNI_03449	5.25e-111	318.0	COG1956@1|root,COG1956@2|Bacteria,4NM6D@976|Bacteroidetes,2FS26@200643|Bacteroidia,4AQQT@815|Bacteroidaceae	976|Bacteroidetes	T	Psort location Cytoplasmic, score 8.96	msrC	-	1.8.4.14	ko:K08968	ko00270,map00270	-	R02025	RC00639	ko00000,ko00001,ko01000	-	-	-	GAF,GAF_2
Bu_02858	411479.BACUNI_03450	2.63e-209	579.0	COG0697@1|root,COG0697@2|Bacteria,4NHQX@976|Bacteroidetes,2FM74@200643|Bacteroidia,4AKC3@815|Bacteroidaceae	976|Bacteroidetes	EG	Psort location CytoplasmicMembrane, score 10.00	-	-	-	ko:K08978	-	-	-	-	ko00000,ko02000	2.A.7.2	-	-	EamA
Bu_02859	411479.BACUNI_03451	8.48e-183	508.0	COG0101@1|root,COG0101@2|Bacteria,4NFDC@976|Bacteroidetes,2FP2H@200643|Bacteroidia,4AK8G@815|Bacteroidaceae	976|Bacteroidetes	J	Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs	truA	GO:0001522,GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016853,GO:0016866,GO:0031119,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0090304,GO:1901360	5.4.99.12	ko:K06173	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	PseudoU_synth_1
Bu_02860	411479.BACUNI_03452	8.37e-161	450.0	29A5Q@1|root,2ZX6Q@2|Bacteria,4NP43@976|Bacteroidetes,2FPGZ@200643|Bacteroidia,4AKRU@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG26960 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	-
Bu_02861	411479.BACUNI_03454	1.68e-138	390.0	COG4430@1|root,COG4430@2|Bacteria,4NWI7@976|Bacteroidetes,2FN25@200643|Bacteroidia,4AN4M@815|Bacteroidaceae	976|Bacteroidetes	S	protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	OmdA
Bu_02862	411479.BACUNI_03455	0.0	995.0	COG0062@1|root,COG0063@1|root,COG0062@2|Bacteria,COG0063@2|Bacteria,4NG2F@976|Bacteroidetes,2FQ4K@200643|Bacteroidia,4AKKA@815|Bacteroidaceae	976|Bacteroidetes	H	Bifunctional enzyme that catalyzes the epimerization of the S- and R-forms of NAD(P)HX and the dehydration of the S-form of NAD(P)HX at the expense of ADP, which is converted to AMP. This allows the repair of both epimers of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration	nnrD	-	4.2.1.136,5.1.99.6	ko:K17758,ko:K17759	-	-	-	-	ko00000,ko01000	-	-	-	Carb_kinase,YjeF_N
Bu_02863	411479.BACUNI_03457	0.0	1024.0	COG3104@1|root,COG3104@2|Bacteria,4NE8R@976|Bacteroidetes,2FNB6@200643|Bacteroidia,4AM1X@815|Bacteroidaceae	976|Bacteroidetes	P	Psort location CytoplasmicMembrane, score 10.00	-	-	-	ko:K03305	-	-	-	-	ko00000	2.A.17	-	-	PTR2
Bu_02864	411479.BACUNI_03458	1.44e-121	347.0	COG0634@1|root,COG0634@2|Bacteria,4NNIB@976|Bacteroidetes,2FN5J@200643|Bacteroidia,4AMC7@815|Bacteroidaceae	976|Bacteroidetes	F	Belongs to the purine pyrimidine phosphoribosyltransferase family	hpt	-	2.4.2.8	ko:K00760	ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110	-	R00190,R01132,R01229,R02142,R08237,R08238,R08245	RC00063,RC00122	ko00000,ko00001,ko01000	-	-	-	Pribosyltran
Bu_02865	411479.BACUNI_03459	1.87e-132	375.0	COG0563@1|root,COG0563@2|Bacteria,4NG7J@976|Bacteroidetes,2FM8T@200643|Bacteroidia,4ANI0@815|Bacteroidaceae	976|Bacteroidetes	F	Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism	adk	-	2.7.4.3	ko:K00939	ko00230,ko00730,ko01100,ko01110,ko01130,map00230,map00730,map01100,map01110,map01130	M00049	R00127,R01547,R11319	RC00002	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	ADK,Pribosyltran
Bu_02866	411479.BACUNI_03460	6.47e-287	783.0	COG0536@1|root,COG0536@2|Bacteria,4NEK4@976|Bacteroidetes,2FM6Z@200643|Bacteroidia,4APF8@815|Bacteroidaceae	976|Bacteroidetes	S	An essential GTPase which binds GTP, GDP and possibly (p)ppGpp with moderate affinity, with high nucleotide exchange rates and a fairly low GTP hydrolysis rate. Plays a role in control of the cell cycle, stress response, ribosome biogenesis and in those bacteria that undergo differentiation, in morphogenesis control	obg	-	-	ko:K03979	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	GTP1_OBG,MMR_HSR1
Bu_02867	411479.BACUNI_03461	2.26e-207	572.0	COG1496@1|root,COG1496@2|Bacteria,4NM9H@976|Bacteroidetes,2FN7X@200643|Bacteroidia,4AMWD@815|Bacteroidaceae	976|Bacteroidetes	S	Belongs to the multicopper oxidase YfiH RL5 family	-	GO:0003674,GO:0003824,GO:0005488,GO:0005507,GO:0005515,GO:0008150,GO:0008152,GO:0016491,GO:0016679,GO:0016682,GO:0042802,GO:0042803,GO:0043167,GO:0043169,GO:0046872,GO:0046914,GO:0046983,GO:0055114	-	ko:K05810	-	-	-	-	ko00000,ko01000	-	-	-	Cu-oxidase_4
Bu_02868	411479.BACUNI_03462	6.9e-157	440.0	COG3382@1|root,COG3382@2|Bacteria,4NMUG@976|Bacteroidetes,2FNY7@200643|Bacteroidia,4ANAQ@815|Bacteroidaceae	976|Bacteroidetes	S	B3 4 domain protein	-	-	-	-	-	-	-	-	-	-	-	-	B3_4
Bu_02869	411479.BACUNI_03463	4.67e-173	482.0	COG0739@1|root,COG0739@2|Bacteria,4NQX6@976|Bacteroidetes,2FT6W@200643|Bacteroidia,4APWW@815|Bacteroidaceae	976|Bacteroidetes	M	COG COG0739 Membrane proteins related to metalloendopeptidases	nlpD_2	-	-	-	-	-	-	-	-	-	-	-	LysM,Peptidase_M23
Bu_02870	411479.BACUNI_03464	7.64e-226	624.0	COG1702@1|root,COG1702@2|Bacteria,4NDYV@976|Bacteroidetes,2FMIF@200643|Bacteroidia,4AMIT@815|Bacteroidaceae	976|Bacteroidetes	T	phosphate starvation-inducible protein	phoH	-	-	ko:K06217	-	-	-	-	ko00000	-	-	-	PhoH
Bu_02871	411479.BACUNI_03465	4.31e-231	635.0	COG0152@1|root,COG0152@2|Bacteria,4NF1Z@976|Bacteroidetes,2FPKZ@200643|Bacteroidia,4ANDS@815|Bacteroidaceae	976|Bacteroidetes	F	Belongs to the SAICAR synthetase family	purC	GO:0003674,GO:0003824,GO:0004639,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006163,GO:0006164,GO:0006188,GO:0006189,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016874,GO:0016879,GO:0016881,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046040,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	6.3.2.6	ko:K01923	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04591	RC00064,RC00162	ko00000,ko00001,ko00002,ko01000	-	-	-	SAICAR_synt
Bu_02872	411479.BACUNI_03466	2.41e-178	496.0	COG0500@1|root,COG2226@2|Bacteria,4NEDR@976|Bacteroidetes,2FMI3@200643|Bacteroidia,4AKW0@815|Bacteroidaceae	976|Bacteroidetes	H	Methyltransferase required for the conversion of demethylmenaquinol (DMKH2) to menaquinol (MKH2)	menG	-	2.1.1.163,2.1.1.201	ko:K03183	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116,M00117	R04990,R04993,R06859,R08774,R09736	RC00003,RC01253,RC01662	ko00000,ko00001,ko00002,ko01000	-	-	-	Ubie_methyltran
Bu_02873	411479.BACUNI_03467	5.02e-134	379.0	2FJVU@1|root,34BIB@2|Bacteria,4P53X@976|Bacteroidetes,2FSSN@200643|Bacteroidia,4AQX4@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bu_02874	411479.BACUNI_03468	1.34e-181	504.0	COG0169@1|root,COG0169@2|Bacteria,4NEBJ@976|Bacteroidetes,2FP6C@200643|Bacteroidia,4AKCR@815|Bacteroidaceae	976|Bacteroidetes	C	COG0169 Shikimate 5-dehydrogenase	aroE	-	1.1.1.25	ko:K00014	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02413	RC00206	ko00000,ko00001,ko00002,ko01000	-	-	-	Shikimate_dh_N
Bu_02875	411479.BACUNI_03469	1.55e-258	706.0	COG1073@1|root,COG1073@2|Bacteria,4NJY1@976|Bacteroidetes,2FMHJ@200643|Bacteroidia,4AMX6@815|Bacteroidaceae	976|Bacteroidetes	S	of the alpha beta superfamily	-	-	-	ko:K06889	-	-	-	-	ko00000	-	-	-	Hydrolase_4,Peptidase_S9
Bu_02876	411479.BACUNI_03470	1.84e-190	531.0	COG1512@1|root,COG1512@2|Bacteria,4NF4P@976|Bacteroidetes,2FN0H@200643|Bacteroidia,4AKT1@815|Bacteroidaceae	976|Bacteroidetes	S	COG1512 Beta-propeller domains of methanol dehydrogenase type	-	-	-	ko:K06872	-	-	-	-	ko00000	-	-	-	TPM_phosphatase
Bu_02877	411479.BACUNI_03471	1.56e-124	356.0	COG1704@1|root,COG1704@2|Bacteria,4NMD3@976|Bacteroidetes,2FNPV@200643|Bacteroidia,4AMZ9@815|Bacteroidaceae	976|Bacteroidetes	S	LemA family	lemA	-	-	ko:K03744	-	-	-	-	ko00000	-	-	-	LemA
Bu_02878	585543.HMPREF0969_00885	1.11e-285	780.0	COG0150@1|root,COG0150@2|Bacteria,4NE4E@976|Bacteroidetes,2FM0G@200643|Bacteroidia,4AKFH@815|Bacteroidaceae	976|Bacteroidetes	F	Psort location Cytoplasmic, score	purM	-	6.3.3.1	ko:K01933	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04208	RC01100	ko00000,ko00001,ko00002,ko01000	-	-	-	AIRS,AIRS_C
Bu_02879	411479.BACUNI_03473	1.65e-266	729.0	COG0216@1|root,COG0216@2|Bacteria,4NF72@976|Bacteroidetes,2FNKW@200643|Bacteroidia,4ANQ9@815|Bacteroidaceae	976|Bacteroidetes	J	Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA	prfA	-	-	ko:K02835	-	-	-	-	ko00000,ko03012	-	-	-	PCRF,RF-1
Bu_02880	411479.BACUNI_03474	7.23e-200	553.0	COG0284@1|root,COG0284@2|Bacteria,4NE12@976|Bacteroidetes,2FPJM@200643|Bacteroidia,4AKFN@815|Bacteroidaceae	976|Bacteroidetes	F	Belongs to the OMP decarboxylase family. Type 2 subfamily	pyrF	GO:0003674,GO:0003824,GO:0004590,GO:0006139,GO:0006206,GO:0006207,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009112,GO:0009987,GO:0016829,GO:0016830,GO:0016831,GO:0018130,GO:0019856,GO:0034641,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046112,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	4.1.1.23	ko:K01591	ko00240,ko01100,map00240,map01100	M00051	R00965	RC00409	ko00000,ko00001,ko00002,ko01000	-	-	-	OMPdecase
Bu_02881	411479.BACUNI_03475	1.23e-294	804.0	COG1078@1|root,COG1078@2|Bacteria,4NE1T@976|Bacteroidetes,2FMCR@200643|Bacteroidia,4AMYB@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	ko:K06885	-	-	-	-	ko00000	-	-	-	HD
Bu_02882	411479.BACUNI_03476	3.16e-162	464.0	COG1044@1|root,COG1044@2|Bacteria,4NE5G@976|Bacteroidetes,2FMZE@200643|Bacteroidia,4AMH9@815|Bacteroidaceae	976|Bacteroidetes	M	Catalyzes the N-acylation of UDP-3-O-acylglucosamine using 3-hydroxyacyl-ACP as the acyl donor. Is involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell	lpxD	-	2.3.1.191	ko:K02536	ko00540,ko01100,map00540,map01100	M00060	R04550	RC00039,RC00166	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	Hexapep,Hexapep_2,LpxD
Bu_02883	411479.BACUNI_03477	0.0	926.0	COG0764@1|root,COG0774@1|root,COG0764@2|Bacteria,COG0774@2|Bacteria,4NEJ3@976|Bacteroidetes,2FM6X@200643|Bacteroidia,4AK8T@815|Bacteroidaceae	976|Bacteroidetes	IM	Catalyzes the hydrolysis of UDP-3-O-myristoyl-N- acetylglucosamine to form UDP-3-O-myristoylglucosamine and acetate, the committed step in lipid A biosynthesis	fabZ	-	3.5.1.108,4.2.1.59	ko:K16363	ko00061,ko00540,ko01100,ko01212,map00061,map00540,map01100,map01212	M00060,M00083	R04428,R04535,R04537,R04544,R04568,R04587,R04954,R04965	RC00166,RC00300,RC00831,RC01095	ko00000,ko00001,ko00002,ko01000,ko01004,ko01005	-	-	-	FabA,LpxC
Bu_02884	411479.BACUNI_03478	2.06e-149	424.0	COG1043@1|root,COG1043@2|Bacteria,4NEBA@976|Bacteroidetes,2FKYH@200643|Bacteroidia,4AKPK@815|Bacteroidaceae	976|Bacteroidetes	M	Involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell	lpxA	-	2.3.1.129	ko:K00677	ko00540,ko01100,ko01503,map00540,map01100,map01503	M00060	R04567	RC00039,RC00055	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	Acetyltransf_11,Hexapep
Bu_02885	411479.BACUNI_03479	1.14e-130	370.0	29CCT@1|root,2ZZB9@2|Bacteria,4NM9K@976|Bacteroidetes,2FNRJ@200643|Bacteroidia,4ANPX@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	PRiA4_ORF3
Bu_02886	411479.BACUNI_03480	4.28e-225	619.0	COG0324@1|root,COG0324@2|Bacteria,4NEAE@976|Bacteroidetes,2FNES@200643|Bacteroidia,4ANH1@815|Bacteroidaceae	976|Bacteroidetes	F	Catalyzes the transfer of a dimethylallyl group onto the adenine at position 37 in tRNAs that read codons beginning with uridine, leading to the formation of N6-(dimethylallyl)adenosine (i(6)A)	miaA	GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016765,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0046483,GO:0052381,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360	2.5.1.75	ko:K00791	ko00908,ko01100,ko01110,map00908,map01100,map01110	-	R01122	RC02820	ko00000,ko00001,ko01000,ko01006,ko03016	-	-	-	IPPT
Bu_02887	411479.BACUNI_03481	1.27e-249	684.0	COG3049@1|root,COG3049@2|Bacteria,4NGW8@976|Bacteroidetes,2FPQI@200643|Bacteroidia,4ANQR@815|Bacteroidaceae	976|Bacteroidetes	M	Linear amide C-N hydrolases, choloylglycine hydrolase family	-	-	-	-	-	-	-	-	-	-	-	-	AAT
Bu_02890	411479.BACUNI_03489	4.74e-55	171.0	2FJKY@1|root,34BAA@2|Bacteria,4P6M7@976|Bacteroidetes,2FUTF@200643|Bacteroidia,4ARPC@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bu_02891	411479.BACUNI_03490	6.36e-98	284.0	28KU3@1|root,2ZAB1@2|Bacteria,4NHK3@976|Bacteroidetes,2FMYR@200643|Bacteroidia,4AM8N@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	PcfK
Bu_02892	411479.BACUNI_03491	0.0	885.0	28JQ1@1|root,2Z9FZ@2|Bacteria,4NFNV@976|Bacteroidetes,2FMFK@200643|Bacteroidia,4AKH0@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	PcfJ
Bu_02895	411479.BACUNI_03495	1.34e-147	416.0	28JK3@1|root,33QYU@2|Bacteria,4P0HP@976|Bacteroidetes,2FT49@200643|Bacteroidia,4ARTH@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bu_02896	411479.BACUNI_03496	1.79e-96	281.0	2C076@1|root,2Z823@2|Bacteria,4NJ22@976|Bacteroidetes,2FPGG@200643|Bacteroidia,4AKMD@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	DUF3408
Bu_02897	411479.BACUNI_03497	4.31e-180	501.0	COG1192@1|root,COG1192@2|Bacteria,4NGV8@976|Bacteroidetes,2FMZX@200643|Bacteroidia,4AKS6@815|Bacteroidaceae	976|Bacteroidetes	D	COG NOG26689 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	AAA_31,CbiA
Bu_02898	411479.BACUNI_03500	1.5e-90	266.0	2BXUM@1|root,340J3@2|Bacteria,4P4TI@976|Bacteroidetes,2FSCD@200643|Bacteroidia,4AR1K@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bu_02899	411479.BACUNI_03501	3.44e-301	821.0	COG3843@1|root,COG3843@2|Bacteria,4NG66@976|Bacteroidetes,2FMZN@200643|Bacteroidia,4AMDR@815|Bacteroidaceae	976|Bacteroidetes	U	Relaxase mobilization nuclease domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Relaxase
Bu_02900	411479.BACUNI_03502	5.66e-63	192.0	COG3505@1|root,COG3505@2|Bacteria	2|Bacteria	U	unidirectional conjugation	-	-	-	ko:K03205,ko:K20530	ko02024,ko03070,map02024,map03070	M00333	-	-	ko00000,ko00001,ko00002,ko02044	3.A.7,3.A.7.4	-	-	T4SS-DNA_transf,TrwB_AAD_bind
Bu_02902	411479.BACUNI_03505	4.17e-201	557.0	2A7AF@1|root,30W74@2|Bacteria,4P9K1@976|Bacteroidetes,2FUY1@200643|Bacteroidia,4AS5T@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bu_02903	411479.BACUNI_03506	0.0	1263.0	2A9UZ@1|root,30Z2U@2|Bacteria,4PD4D@976|Bacteroidetes,2FVT8@200643|Bacteroidia,4ASTW@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bu_02904	411479.BACUNI_03507	0.0	1071.0	2DW1T@1|root,33Y5D@2|Bacteria,4P3A2@976|Bacteroidetes,2FRTP@200643|Bacteroidia,4APYU@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bu_02905	411479.BACUNI_03508	1.87e-220	608.0	2C15M@1|root,2ZSBP@2|Bacteria,4P8BI@976|Bacteroidetes,2FU7Y@200643|Bacteroidia,4ARQK@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bu_02906	411479.BACUNI_03509	0.0	1759.0	COG1404@1|root,COG1404@2|Bacteria,4NF1M@976|Bacteroidetes	976|Bacteroidetes	O	Belongs to the peptidase S8 family	-	-	3.4.21.66	ko:K08651	-	-	-	-	ko00000,ko01000,ko01002,ko03110	-	-	-	PKD,Peptidase_S8
Bu_02907	411479.BACUNI_03510	0.0	1869.0	COG4458@1|root,COG4458@2|Bacteria,4NQZ5@976|Bacteroidetes,2FRW9@200643|Bacteroidia,4APME@815|Bacteroidaceae	976|Bacteroidetes	S	Putative bacterial virulence factor	-	-	-	-	-	-	-	-	-	-	-	-	Virul_Fac
Bu_02908	411479.BACUNI_03511	0.0	2090.0	COG4457@1|root,COG4457@2|Bacteria,4NKE4@976|Bacteroidetes,2FRBZ@200643|Bacteroidia,4AQ99@815|Bacteroidaceae	976|Bacteroidetes	S	Virulence factor SrfB	-	-	-	-	-	-	-	-	-	-	-	-	SrfB
Bu_02909	411479.BACUNI_03512	1.1e-173	484.0	COG0250@1|root,COG0250@2|Bacteria,4NQI2@976|Bacteroidetes,2FRC1@200643|Bacteroidia,4AR7F@815|Bacteroidaceae	976|Bacteroidetes	K	KOW (Kyprides, Ouzounis, Woese) motif.	-	-	-	-	-	-	-	-	-	-	-	-	KOW,NusG
Bu_02910	411479.BACUNI_03513	4.16e-84	248.0	COG3943@1|root,COG3943@2|Bacteria,4NWZ9@976|Bacteroidetes,2FSGW@200643|Bacteroidia	976|Bacteroidetes	S	COG3943, virulence protein	-	-	-	-	-	-	-	-	-	-	-	-	-
Bu_02911	411479.BACUNI_03514	6.07e-313	851.0	COG0582@1|root,COG0582@2|Bacteria,4NDZJ@976|Bacteroidetes,2FM4Q@200643|Bacteroidia,4AKDX@815|Bacteroidaceae	976|Bacteroidetes	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Arm-DNA-bind_5,Phage_int_SAM_5,Phage_integrase
Bu_02913	411479.BACUNI_03516	1.66e-84	249.0	COG3049@1|root,COG3049@2|Bacteria	2|Bacteria	M	Linear amide C-N hydrolases, choloylglycine hydrolase family	-	-	3.5.1.24	ko:K01442	ko00120,ko00121,ko01100,map00120,map00121,map01100	-	R02797,R03975,R03977,R04486,R04487,R05835	RC00090,RC00096	ko00000,ko00001,ko01000	-	-	-	CBAH
Bu_02914	411479.BACUNI_03517	3.84e-185	514.0	COG0526@1|root,COG0526@2|Bacteria,4NRZT@976|Bacteroidetes,2FN4G@200643|Bacteroidia,4AN4K@815|Bacteroidaceae	976|Bacteroidetes	CO	AhpC TSA family	-	-	-	-	-	-	-	-	-	-	-	-	AhpC-TSA,Redoxin
